id,dep_delayed_15min
0,0.03363902339768616
1,0.05084373680221873
2,0.04228683468010241
3,0.25458081108560127
4,0.20201889380349206
5,0.10544656709662291
6,0.05881834415957417
7,0.18017525687379118
8,0.13961155345576437
9,0.14429430931225118
10,0.24227937324398785
11,0.23713778238598648
12,0.11337021704983558
13,0.1928800454546025
14,0.060141875178977434
15,0.19004870134110544
16,0.07317644015559605
17,0.28576969952414377
18,0.4829964912877178
19,0.02610928136982684
20,0.155346179767527
21,0.051464833029601344
22,0.3139163718183705
23,0.13286157996198433
24,0.23866604820758974
25,0.17484335317395955
26,0.03963010789230374
27,0.041553688085283653
28,0.2660046731519955
29,0.18226747721200096
30,0.15115891410480406
31,0.3587202680647203
32,0.038023028297510475
33,0.1849870107468464
34,0.3567788345920203
35,0.2162018735851834
36,0.22643353987948828
37,0.1672970868455867
38,0.09428599776594329
39,0.18916634870234886
40,0.17146017902680233
41,0.1509693338291001
42,0.11029602542530943
43,0.2969463871908378
44,0.13158751537538457
45,0.3295679007653867
46,0.15087821761692874
47,0.18782480232900814
48,0.40434705272450894
49,0.09241707872309586
50,0.3176986667621459
51,0.05510338599086551
52,0.11475845628157548
53,0.319090466126473
54,0.2803675285705009
55,0.09762313411625861
56,0.14615517119247268
57,0.20900839300613538
58,0.11306434488486375
59,0.2132722295466741
60,0.16581095332211596
61,0.09369906458144808
62,0.13679155378024427
63,0.2560280645760788
64,0.158229590900781
65,0.14610273507057994
66,0.038040610469946376
67,0.09444121441626575
68,0.16656592500801268
69,0.16478794398760052
70,0.038670014922719355
71,0.164990346003924
72,0.18018492648778445
73,0.22843958998753805
74,0.5623126808483508
75,0.22770329707033246
76,0.09578487289709979
77,0.15683068992077814
78,0.06535926785866325
79,0.14619696269087498
80,0.23362010060784177
81,0.1604988413426204
82,0.08083160914860923
83,0.13292080489162114
84,0.1301048551779586
85,0.03620159864471011
86,0.07222417375634184
87,0.15881944990853888
88,0.20469666935722602
89,0.1774753093496553
90,0.18798941053440488
91,0.1880036444667253
92,0.13904528666218036
93,0.15363280799450219
94,0.21445576639055947
95,0.12484706963343813
96,0.14793592826967059
97,0.49508115855395707
98,0.21161080248270817
99,0.29354809522206365
100,0.1250673833466321
101,0.18956052673224097
102,0.05434008631398833
103,0.16814171992159943
104,0.02527337408836325
105,0.08392219855184536
106,0.17763149267999873
107,0.07070709454065685
108,0.1129241734985939
109,0.21388364764294443
110,0.18214378792274896
111,0.22718329056530853
112,0.5520254309428689
113,0.031822468443090335
114,0.058999023216190306
115,0.13422275446878507
116,0.13060299943199127
117,0.2465188151137356
118,0.0628515743837137
119,0.15721886879122934
120,0.315478782063271
121,0.25336656687959525
122,0.20710961447055207
123,0.20145784896685573
124,0.2360881504954216
125,0.05480386435945905
126,0.08367038635549251
127,0.03628355913452333
128,0.08956671392552344
129,0.470686012376488
130,0.381162731557605
131,0.13938781223798993
132,0.03660934729157399
133,0.15203123514414507
134,0.045616630279096564
135,0.3005973171228079
136,0.27178735013535904
137,0.18175651836977214
138,0.04055476386200619
139,0.08452039501110022
140,0.28327468389214033
141,0.11897203979087384
142,0.30297262548264203
143,0.3105618121740797
144,0.13608701083025038
145,0.26238179372082243
146,0.24908618427805426
147,0.13879640609074678
148,0.10189217208357321
149,0.19434888028848546
150,0.378822525909323
151,0.2348985767207335
