id,dep_delayed_15min
0,0.03719251293615387
1,0.05135326496111926
2,0.0346467865819261
3,0.27314093930833944
4,0.2539088328901531
5,0.07745145496507566
6,0.0634073303710861
7,0.19541121158107277
8,0.14041485528593162
9,0.2981633286426069
10,0.2059359102348642
11,0.22797850073430692
12,0.1025436573283189
13,0.16746640658933817
14,0.07964760519194955
15,0.2555261493961459
16,0.07457718226715829
17,0.2595437112004082
18,0.4972892138204086
19,0.03013034580013982
20,0.19796239483270753
21,0.0426575753763858
22,0.3045661196514086
23,0.13535937439279497
24,0.28105057379454734
25,0.3594037790143524
26,0.0280237017963425
27,0.03613453834645121
28,0.2909974221138385
29,0.15530509571814327
30,0.16670031741562624
31,0.3744077074542935
32,0.02265682525520686
33,0.2805767600336402
34,0.4322766407576672
35,0.2729875953811745
36,0.14530574764137533
37,0.18818695442245034
38,0.08093961580669698
39,0.24264383474992987
40,0.09622004225074396
41,0.18601401725397815
42,0.19485625928278114
43,0.3021458265264225
44,0.11353949119023025
45,0.391081182266827
46,0.016048349194452072
47,0.18200641986820246
48,0.46745719866654584
49,0.09985932899601202
50,0.3984812187002494
51,0.050949286655492754
52,0.1393656030992973
53,0.4450642420678496
54,0.18145842968588147
55,0.09593846646391904
56,0.22009680146590477
57,0.2993839194720646
58,0.08252931927220734
59,0.3000163418905253
60,0.16157663211032958
61,0.10124641793536748
62,0.17249758663451614
63,0.2422833451234364
64,0.15527215865967617
65,0.18104072752744355
66,0.025863592252293767
67,0.1309137803243047
68,0.12985599473411674
69,0.1881498936032637
70,0.032516997199333084
71,0.2453798122552691
72,0.31968016113331255
73,0.23982753084925382
74,0.6415875416038362
75,0.2337122876161997
76,0.08195450144950217
77,0.1529768259502602
78,0.07777297325535144
79,0.14936778552885446
80,0.15389046620036226
81,0.18676502475163576
82,0.09066329972505414
83,0.14388998076946136
84,0.1077176723860981
85,0.025077150208110525
86,0.08876421877691935
87,0.22053093871838894
88,0.2160516812904844
89,0.2022191009481863
90,0.19926989331104733
91,0.2062621539409242
92,0.15561000272963801
93,0.1559835708652248
94,0.17891253870751783
95,0.14197441997728538
96,0.28488957333666487
97,0.18207048144646798
98,0.24817792340057016
99,0.34674397532076906
100,0.1106839250090888
101,0.1900775590516576
102,0.06662213213770063
103,0.22304990834621685
104,0.14288579064156148
105,0.08310458880974557
106,0.2881259876745321
107,0.07504699759821588
108,0.14105208341581116
109,0.20607933601364511
110,0.19455637697070438
111,0.21169568336957095
112,0.570242807883608
113,0.02731086516524182
114,0.044395005294604155
115,0.12940696606109447
116,0.10942638624514708
117,0.394303050271674
118,0.06594918082284366
119,0.14337178407163548
120,0.37749079656635187
121,0.2467506517747669
122,0.22079642614165054
123,0.14767029043361354
124,0.21153681013831782
125,0.047659562754483985
126,0.06977405929603592
127,0.02959928061017154
128,0.09096641974180567
129,0.3122367211433496
130,0.35765706247162277
131,0.16950830888520158
132,0.03678912497516995
133,0.13654734058539258
134,0.035151413127031184
135,0.24365945114048887
136,0.18622236086705668
137,0.16246371441856605
138,0.025251128621499842
139,0.08077739584094554
140,0.26614095365207036
141,0.18311856270751461
142,0.23834379825404103
143,0.19200170639109568
144,0.11536231598201488
145,0.21769464646952458
146,0.21685125136269853
147,0.2447765475092826
148,0.09314259210014707
149,0.3835423583084857
150,0.35629520150030547
151,0.1625345217964643
152,0.13562351476536952
153,0.1441397608195023
154,0.15583574820700985
155,0.15906795526328324
156,0.19798620076186044
157,0.23106923705299107
158,0.34292405624045047
159,0.03807156890897889
160,0.08564132496714807
161,0.3083136191177291
162,0.4260645768353894
163,0.1283299551291591
164,0.15396019655900847
165,0.12412733713810986
166,0.15530919639469265
167,0.04861394883269425
168,0.12052677616855882
169,0.23340534113396583
170,0.17985637456719022
171,0.17943827835278514
172,0.14705449384141878
173,0.19269096468054148
174,0.28321069741945903
175,0.2220918872429583
176,0.11714924600733939
177,0.011317652385406742
178,0.24767635203093166
179,0.14431733234239144
180,0.034003103048643
181,0.12824234789333616
182,0.17411854433034693
183,0.40029502689382956
184,0.19012420731660604
185,0.3208798150561535
186,0.2729828358660348
187,0.33693434860829335
188,0.21276955420364
189,0.324906270572897
190,0.4074547594701684
191,0.2700740325609803
192,0.17415936464959733
193,0.13391947106397767
194,0.14913673187803245
195,0.08919248061504079
196,0.09756483301484409
197,0.12403304251836285
198,0.2601155755926925
199,0.28344164090229423
200,0.21478084141981826
201,0.2861771549942122
202,0.2546291699210012
203,0.02064453357110011
204,0.03451563115255873
205,0.24109823572847264
206,0.5484136328009873
207,0.035044319730460745
208,0.15553584926953581
209,0.16903439633880352
210,0.03378106426138791
211,0.06060729746546647
212,0.20939130174380277
213,0.2599304573321405
214,0.1352180216254087
215,0.12130472276818235
216,0.0332173743097787
217,0.15396471958769875
218,0.19511660353099952
219,0.1506018749776446
220,0.19600589743413305
221,0.29833412736830855
222,0.17142954161664695
223,0.12381607281593965
224,0.27128181408282936
225,0.11161725889187214
226,0.20597440201978384
227,0.37866589369185655
228,0.2795459028918249
229,0.5205705620026657
230,0.028404697631498766
231,0.15301790715134833
232,0.16675073315324743
233,0.32888430488073095
234,0.16132175357297007
235,0.09783642114680395
236,0.0164943555016894
237,0.21232129180305015
238,0.12654587719668658
239,0.10459238486288215
240,0.13321622339987785
241,0.27763692074544144
242,0.16534135814085488
243,0.0657351158159582
244,0.12235590030477528
245,0.25487016567607296
246,0.3811163289997774
247,0.40476083387794787
248,0.5466424456491153
249,0.3059135629462348
250,0.2765718782107684
251,0.05322348097174667
252,0.08929152277169877
253,0.0923102271219978
254,0.36325764821696244
255,0.15968413367631715
256,0.15369143973960508
257,0.02984422164176647
258,0.18549791510298824
259,0.032704138307715215
260,0.298000320236634
261,0.08887603533801668
262,0.3390227243319989
263,0.1739635280446942
264,0.12911569706170034
265,0.21970481607777223
266,0.23240509139098942
267,0.0993331395788687
