id,dep_delayed_15min
0,0.033457841301326875
1,0.048900146076589254
2,0.04015606345781751
3,0.25916475396225774
4,0.1942869290344615
5,0.09124598786874878
6,0.0666855411577998
7,0.14242880492242346
8,0.15539050419674172
9,0.15776978146954754
10,0.24107389441753943
11,0.26704521816723836
12,0.12423400108061194
13,0.20273235074260076
14,0.05899370078148079
15,0.19552368103824613
16,0.07300880596120368
17,0.27400056215275015
18,0.4758231346978664
19,0.028090454693318893
20,0.15659364695252187
21,0.05066247710212932
22,0.301022755025905
23,0.1456277676699234
24,0.2595756414981192
25,0.221369734652847
26,0.03216261445642526
27,0.035291872242786126
28,0.2794663147305094
29,0.16460266136738252
30,0.14617380374624314
31,0.3362334122291256
32,0.036133821282392314
33,0.2103762620450301
34,0.36380522609175214
35,0.2278418147224513
36,0.219968304088986
37,0.14816122869948847
38,0.09204429367438152
39,0.1936126148097685
40,0.15586306495983648
41,0.16933538138383025
42,0.10173305578133819
43,0.2871775551351225
44,0.12350822299414174
45,0.28580572832235623
46,0.2054416824515133
47,0.17560853773619164
48,0.4073481652508292
49,0.09528653974952711
50,0.29934956796285567
51,0.057660031861722395
52,0.11226604207853264
53,0.34582989743751646
54,0.3036586832271577
55,0.08352843277214025
56,0.15628144503350075
57,0.23276809014581326
58,0.09580244469878964
59,0.24002344438317735
60,0.14143207230413266
61,0.08310785457845692
62,0.13479030760430724
63,0.2627407868329249
64,0.15331025909993667
65,0.1537843408686632
66,0.038020163244320164
67,0.09540243323802595
68,0.14890864365328196
69,0.16856335546551945
70,0.04202556003122915
71,0.15586724033649288
72,0.17683628479280325
73,0.21224945908449455
74,0.6614948402827712
75,0.2560832249905778
76,0.0901617696055521
77,0.1628968516738718
78,0.0684272800734933
79,0.1475511248892657
80,0.23116029684068468
81,0.1500334104252424
82,0.0758510771317748
83,0.14594441947607345
84,0.11460012732830135
85,0.027744947076381924
86,0.07162892989317758
87,0.19457944916133746
88,0.20007649911818476
89,0.18302842521356666
90,0.182531618387302
91,0.1784706732576777
92,0.13169982444448416
93,0.15779922912023722
94,0.18568037244872979
95,0.13555854060987638
96,0.16547346572625163
97,0.5425490014697961
98,0.20074052197497733
99,0.30684472783404226
100,0.11914275790905711
101,0.1834819250179186
102,0.05574721143890847
103,0.16917223690613267
104,0.3279548766391684
105,0.0693912777967361
106,0.17807286719340917
107,0.06627646307288475
108,0.0999881519332429
109,0.2176371091062372
110,0.2048372431325346
111,0.22194760951349785
112,0.540817835242148
113,0.026063902266537934
114,0.05136976256156457
115,0.13333210064282067
116,0.13021607123034654
117,0.31656712510449225
118,0.06494470762902248
119,0.1434022116080999
120,0.330388041778546
121,0.24608940010802188
122,0.20973843644928192
123,0.2139320981335981
124,0.2565219809434827
125,0.05781526854783205
126,0.07225936337725725
127,0.03155339219476021
128,0.08414681087991803
129,0.5479327893160562
130,0.3933616023428139
131,0.14269095819954114
132,0.034994456621452535
133,0.14185465260093055
134,0.03414021777537544
135,0.2948602573323638
136,0.27512597847108655
137,0.15547499438938
138,0.03761680765301147
139,0.09715427114189527
140,0.24720363387351557
141,0.12229135195679411
142,0.28272132581649395
143,0.30621421557631046
144,0.14946300519876946
145,0.2655818725837725
146,0.2510951770819735
147,0.1448379384915091
148,0.09520750766773721
149,0.23940520979957536
150,0.3673888888050108
151,0.21004071149568376
152,0.12018916134094904
153,0.16827859822861427
154,0.17973878193811307
155,0.15212696244942944
156,0.20167649341823735
157,0.16556650947570226
158,0.28120219397239077
159,0.03194590575513934
160,0.063212117527655
161,0.32758870669041656
162,0.7038845245666296
163,0.0935929026336541
164,0.1333547660930151
165,0.12971959715982645
166,0.1277181564089992
167,0.3485149780408193
168,0.17727005969370577
169,0.27735399672422617
170,0.20572160214507687
171,0.11391179963992731
172,0.16260308332158152
173,0.19380209035326249
174,0.24631322151733478
175,0.24296869217056988
176,0.1496079128010278
177,0.033812018732999966
178,0.24161786513763023
179,0.2031472631198558
180,0.04011751339143544
181,0.11027049324702132
182,0.33648092198865304
183,0.5271003297576216
184,0.17693420628667508
185,0.2770040392616107
186,0.3216232081320907
187,0.17007067719526103
188,0.19490791237765143
189,0.3302068102991702
190,0.24671554621067188
191,0.24290775983377824
192,0.1590430729510718
193,0.12468238038465644
194,0.17200351537912636
195,0.16237063360309473
196,0.08288658437341763
197,0.11962709009809482
198,0.21083329561410705
199,0.2849139545079789
200,0.212083063102567
201,0.28072698443379457
202,0.314768824594279
203,0.02948829928419458
204,0.03040730935053256
205,0.18474798240175333
206,0.5377726787648014
207,0.0343263813706302
208,0.16164115324858908
209,0.11997470317722755
210,0.040155053039629365
211,0.06803286988014734
212,0.20883939089542428
213,0.19415320067453176
214,0.13359217630637268
215,0.08827333281016245
216,0.038700005871303594
217,0.1397233362387183
218,0.29807331376847374
219,0.15927635110089067
220,0.16071056691348978
221,0.279159489166759
222,0.5926028582881454
223,0.09016662374094504
224,0.2367698235570155
225,0.08633010198129289
226,0.18955199308378054
227,0.3248088706022852
228,0.2981107614988938
229,0.6124833735944757
230,0.030166873194662276
231,0.10950887980099529
232,0.2645703584531191
233,0.4625208745130081
234,0.09610316642823911
235,0.07947284356921971
236,0.04634671089669362
237,0.12786101208807304
238,0.1550595019726124
239,0.09439579410335054
240,0.1012617458251738
241,0.22540590546213984
242,0.1226070032919927
243,0.31474495362314703
244,0.19232525514559246
245,0.26649366471717045
246,0.3292937637402322
247,0.5808965346630148
248,0.5316204822426944
249,0.2827985176835745
250,0.2450437286612625
251,0.051545998133141674
252,0.11929487911864953
253,0.10484885122970276
254,0.18665554290577333
255,0.16077263283499915
256,0.16116783566665138
257,0.029709114891275326
258,0.13162332403908086
259,0.037583622450534204
260,0.21247988257336226
261,0.08519956023586663
262,0.26044309470348015
263,0.1354171877440591
264,0.13999206570218878
265,0.15105959241931352
266,0.18462002776581962
267,0.11544176899879335
268,0.19019279836920275
269,0.2892629494488582
270,0.08939133106121812
271,0.1995930074033501
272,0.16345236349413722
273,0.04306799814867557
274,0.2740824770730936
275,0.11275483287746103
276,0.038602275150077824
277,0.16208872171068076
278,0.0784778495628936
279,0.24916311614022754
280,0.09001774503065905
281,0.2731171906878388
282,0.13713186004572384
283,0.04249157954223218
284,0.19107617576280522
285,0.21141831043112028
286,0.20641787597563818
287,0.1253714158675304
288,0.2899501304505913
289,0.06600524570659011
290,0.1274461943535922
291,0.15773866568244646
292,0.2908325103771343
293,0.19026027442512397
294,0.2898987046762685
295,0.03179622470241526
296,0.02120737208228842
297,0.15727238027731497
298,0.16154261917023188
299,0.1310830234269999
300,0.1841330111182802
301,0.20244329244119483
302,0.09975767583252923
303,0.18870753519075176
304,0.12750340947159278
305,0.2133301031217836
306,0.15788208763569056
307,0.14725096164014229
308,0.17256062379115686
309,0.19126614408884327
310,0.30274029865273777
311,0.23462339454425812
312,0.034443255531550865
313,0.29270067100662617
314,0.24865353705168117
315,0.14601000492787816
316,0.18503288421618894
317,0.10588960893730502
318,0.15487176867981872
319,0.1279780709759042
320,0.24049314022354776
321,0.06347979373682779
322,0.1417180197400581
323,0.1942367521661503
324,0.112733693566716
325,0.2526211261004156
326,0.032215271503831
327,0.22156990630025186
328,0.031496724303031784
329,0.24391086662942504
330,0.13252840002130156
331,0.38931330947046494
332,0.44063373115740345
333,0.18943843978310307
334,0.2818814531799883
335,0.25907594445871357
336,0.1919525237247752
337,0.07035741306285098
338,0.2938406043906679
339,0.06208161142274463
340,0.11673322213750659
341,0.2848287406012489
342,0.11160047235332451
343,0.19158062929114975
344,0.25432177950487184
345,0.5231579592327242
346,0.052920138880156904
347,0.16417217049486937
348,0.14906553293726837
349,0.12535259372132573
350,0.18952003804269069
351,0.10802455107120829
352,0.286904844573697
353,0.13552386270779682
354,0.23889403026431272
355,0.22400778884586334
356,0.03833062340087295
357,0.11425415546458237
358,0.14211993085547778
359,0.25008125771519607
360,0.16867899081489807
361,0.03444970248995787
362,0.07058022910978551
363,0.20393592356241388
364,0.04658826535316076
365,0.2670171261239257
366,0.7091228158280313
367,0.14677570267730378
368,0.23005805257639458
369,0.24341250415606852
370,0.1313621609961386
371,0.18453154313657213
372,0.266097989242675
373,0.1359921486916739
374,0.194884226144217
375,0.05088903404659735
376,0.206602975144911
377,0.2440170011684244
378,0.16127921302728337
379,0.1124431371239366
380,0.6856445373169002
381,0.22027121822543302
382,0.03350818659327487
383,0.16152963349439992
384,0.11952828848456847
385,0.21312643618938695
386,0.1783950457588897
387,0.0374139446959932
388,0.0806625343128503
389,0.045076857589804085
390,0.36075050014091814
391,0.07364935535959775
392,0.15019976438050753
393,0.025396026645279592
394,0.19459784421636553
395,0.23066620076512137
396,0.02073524467575576
397,0.04123353218607841
398,0.03952894268878542
399,0.046666559578933633
400,0.17598683280504954
401,0.0707064441724666
402,0.14662526884918028
403,0.3537652173566435
404,0.0697042132643414
405,0.062376262291005
406,0.27443909816059703
407,0.12659557983573272
408,0.15520735628699042
409,0.21872496511308945
410,0.10394679465559228
411,0.22625014572022112
412,0.21767012687378187
413,0.128119509316105
414,0.4020739104158749
415,0.15860816440310843
416,0.3127485969506166
417,0.15865405954492728
418,0.17033898522396798
419,0.3496490553036043
420,0.20142376881638435
421,0.06626359211414036
422,0.03843070378022976
423,0.031657161751948694
424,0.2767181579273312
425,0.13838646992540957
426,0.12554081182889915
427,0.1727710610299028
428,0.18567991014474236
429,0.18098677701282057
430,0.29391941102665364
431,0.14749038745514
432,0.03936671638268585
433,0.11928684930140751
434,0.14159016849894657
435,0.07454988383634764
436,0.2584701066194488
437,0.39384935908587004
438,0.1977016406398971
439,0.19258744403802427
440,0.0806543519868908
441,0.16183804515129657
442,0.24498870833056977
443,0.1745761096143832
444,0.22146203779197912
445,0.05831859566314404
446,0.13591630817100464
447,0.08619619870108845
448,0.19480394554192165
449,0.45028696029189563
450,0.36951409261894397
451,0.27095541577529375
452,0.13785741923991138
453,0.029470438766238106
454,0.039980229307689595
455,0.17058219551261394
456,0.2615198139123698
457,0.0861383534646433
458,0.16442935266280237
459,0.15850037560936056
460,0.05123559398908217
461,0.03915268663767148
462,0.05834432410036062
463,0.1431294691233446
464,0.2527382915857791
465,0.20289157897946564
466,0.2485358855535219
467,0.09535370950730532
468,0.1430520394330205
469,0.04744159502889651
470,0.020900050984065974
471,0.17264163258939208
472,0.3029364321405266
473,0.3263695059122939
474,0.35523438822533177
475,0.11138720490576155
476,0.055710860953631765
477,0.15341104397804842
478,0.29058073820122526
479,0.28221131749632156
480,0.08718049265213734
481,0.14007911859209277
482,0.12979097973910403
483,0.1286819529632145
484,0.2865480379833447
485,0.1576014911548445
486,0.14861849276038067
487,0.16032532587168427
488,0.053655915676178716
489,0.23400818239239737
490,0.30699759833690954
491,0.557672726651573
492,0.17967311193696733
493,0.15175647278705076
494,0.24036619896703165
495,0.24046141702078364
496,0.19990850617780578
497,0.03290788261164221
498,0.2129672621585799
499,0.21298883764011745
500,0.3053014179521885
501,0.09323636802781082
502,0.12687255260723687
503,0.17284527436730887
504,0.1965696299303227
505,0.23467748311523545
506,0.30900981370608593
507,0.10161107445988753
508,0.20871951785123077
509,0.1872609930158702
510,0.11018501352890502
511,0.30214965158596857
512,0.745665071862175
513,0.05385354865446002
514,0.0936403381938655
515,0.17911312419472977
516,0.1181786730192353
517,0.20097320086965417
518,0.12207041999612696
519,0.10624436986305955
520,0.05075893280694667
521,0.3234019498417162
522,0.1424949694358409
523,0.7022964350582283
524,0.09151858420011671
525,0.2261959809051392
526,0.07770198694041903
527,0.030529734531440852
528,0.21217247658344254
529,0.029410281560619665
530,0.12587862743889094
531,0.14678385140693048
532,0.19290370598989778
533,0.23179047160575442
534,0.16387168459662144
535,0.2398673001812232
536,0.14636823990662534
537,0.1720427746237921
538,0.15054759295802045
539,0.14173164303223812
540,0.2492046366064964
541,0.25486509417888176
542,0.3282314364583637
543,0.5227281107158747
544,0.1214715226091128
545,0.3569741288095152
546,0.03831332290691992
547,0.18438295635190513
548,0.1394732268098039
549,0.40510905702461397
550,0.6721593035801706
551,0.15423021962474232
552,0.16538571093756155
553,0.16452062180579763
554,0.10226434952638704
555,0.21935422128589027
556,0.03034528845908226
557,0.05689157130438801
558,0.21769009315845558
559,0.06532787745820566
560,0.12145180211536716
561,0.08396004510875765
562,0.2509517621938056
563,0.2429253055579404
564,0.04353854989677042
565,0.2593537892104009
566,0.04982719728963714
567,0.2958326758841391
568,0.23433343389152472
569,0.03814597068455696
570,0.28187127397754824
571,0.030431415475810374
572,0.18829908227832431
573,0.3223988391234217
574,0.1370007933973043
575,0.04267763648889009
576,0.029387619213020567
577,0.086752814584408
578,0.05617388195270043
579,0.30434275312201453
580,0.09915904965732321
581,0.30663414414133566
582,0.35155417251901416
583,0.2338539136340634
584,0.20271307646744902
585,0.20427210469703097
586,0.22911166867449229
587,0.18774993995922495
588,0.22983959691128528
589,0.34886993714212006
590,0.2363555441664671
591,0.12339499909296647
592,0.16738687487541204
593,0.057433836620622174
594,0.11967730286921097
595,0.2564131217175158
596,0.11358038104860249
597,0.24149535926456975
598,0.19899324621782907
599,0.2294695642529572
600,0.03373954996626804
601,0.0677618658772765
602,0.44875390250780667
603,0.10789075011871219
604,0.03708258526057486
605,0.3575134932733191
606,0.034410589827713854
607,0.05230027739403194
608,0.2791679665608911
609,0.2711169772502022
610,0.34776090489806666
611,0.03698186863453876
612,0.19320733402327153
613,0.12910781461176057
614,0.06852973187368899
615,0.1586932255389432
616,0.10380855358849043
617,0.07788752642275201
618,0.2866903144718504
619,0.1594163052892238
620,0.30469283019066673
621,0.3525186832450997
622,0.0286210132944652
623,0.03660092554046236
624,0.03736920566007623
625,0.17398852295434608
626,0.17494566056795233
627,0.6415981945034119
628,0.41804458618227897
629,0.11957189921315853
630,0.27914831310498006
631,0.12169494958998149
632,0.20663919078886828
633,0.12301498230037977
634,0.11901514788441475
635,0.28030625500577677
636,0.23434942583458096
637,0.05149070048281235
638,0.29281562467975575
639,0.05356659200252517
640,0.04369612911136623
641,0.24843928397563822
642,0.13108321028036374
643,0.20604461161434234
644,0.382077913728079
645,0.38713739485693044
646,0.19447645586968884
647,0.23065039793751335
648,0.05298428993532903
649,0.027499911053226356
650,0.12946262797649863
651,0.10481861014242554
652,0.3088279307888041
653,0.229323190535008
654,0.15558322864875695
655,0.1920047348663369
656,0.13904105071611478
657,0.09458694216198826
658,0.3616620964266655
659,0.056906167634698676
660,0.03872865578922539
661,0.27683327356726295
662,0.19356432307434826
663,0.0819384155529348
664,0.23031182665846098
665,0.17638655611469484
666,0.2796571094682541
667,0.032252148812618314
668,0.11766464120562917
669,0.19878039142537066
670,0.0533158675935299
671,0.29249373844961263
672,0.2799782949437898
673,0.6358135349347631
674,0.04443067871116117
675,0.3033165057258846
676,0.23469280618822877
677,0.31746584196521604
678,0.16547978279681247
679,0.12115305528905183
680,0.06903290816953855
681,0.051732214372406736
682,0.22419770605710432
683,0.04798177504837058
684,0.09455220653805037
685,0.17205735877887987
686,0.2156796194662275
687,0.05107582478788814
688,0.36880262258961444
689,0.14605886659129574
690,0.22789950579886145
691,0.10945028805166108
692,0.12367494447264897
693,0.1564200628943584
694,0.14123499595607453
695,0.1761416807067224
696,0.1822286736906165
697,0.41155439747427
698,0.3089765621248313
699,0.17534187613620086
700,0.20850171010445873
701,0.19025017430889885
702,0.13276608730604397
703,0.7074811902695591
704,0.3055444891612416
705,0.18077424146381738
706,0.2462243587220075
707,0.17525210043901224
708,0.17482524876389716
